time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010478919781	5.62351	-8.1284	-2.84618	-2.39082	-0.755044	lidar	0.28238	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485
1477010478974765	5.73584	-8.01226	-2.85744	-2.4229	-0.742228	radar	0.407417	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872
1477010479029749	5.85616	-7.89976	-2.8727	-2.45927	-0.737733	lidar	0.134298	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871
1477010479084702	5.97801	-7.79631	-2.8772	-2.49446	-0.730509	radar	0.124464	5.9537	-7.7033	6	-7.75	2.72961	1.81974
1477010479139655	6.11642	-7.69309	-2.90509	-2.53423	-0.729411	lidar	0.104204	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974
1477010479189675	6.20174	-7.59183	-2.86053	-2.52279	-0.651775	radar	3.22058	6.27	-7.55894	6.25	-7.55	1.9992	1.9992
1477010479239696	6.32686	-7.4954	-2.88926	-2.55119	-0.647052	lidar	0.173743	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918
1477010479294668	6.42747	-7.38854	-2.84435	-2.54296	-0.576414	radar	2.75015	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911
1477010479349641	6.55833	-7.29311	-2.8557	-2.57047	-0.572219	lidar	0.0763899	6.54947	-7.257	6.55	-7.25	1.81909	1.81909
1477010479399642	6.65562	-7.20444	-2.81483	-2.56673	-0.518045	radar	1.84632	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996
1477010479449643	6.77478	-7.10956	-2.83686	-2.58326	-0.508738	lidar	0.357305	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996
1477010479499705	6.89274	-7.03291	-2.83554	-2.60657	-0.507089	radar	0.130771	6.81357	-6.96259	6.85	-7	1.99752	0.998765
1477010479549767	7.00385	-6.95958	-2.8207	-2.62757	-0.50357	lidar	0.18234	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765
1477010479604705	7.1211	-6.87362	-2.78979	-2.63528	-0.473473	radar	0.802538	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023
1477010479659643	7.25809	-6.79095	-2.80332	-2.65671	-0.468722	lidar	0.0705102	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023
1477010479709628	7.3417	-6.70191	-2.7155	-2.6303	-0.38863	radar	4.42328	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006
1477010479759614	7.45878	-6.61857	-2.73064	-2.63983	-0.378841	lidar	0.312438	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058
1477010479809654	7.57659	-6.55119	-2.7255	-2.65446	-0.371889	radar	0.0355048	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204
1477010479859695	7.69107	-6.48053	-2.72347	-2.66738	-0.366629	lidar	0.151461	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195
1477010479909703	7.84579	-6.4344	-2.81276	-2.72585	-0.434235	radar	3.93006	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844
1477010479959712	7.97335	-6.37101	-2.81781	-2.74287	-0.429612	lidar	0.066587	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829
1477010480014777	8.04636	-6.2827	-2.60956	-2.68993	-0.302195	radar	14.4839	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603
1477010480069842	8.17523	-6.20377	-2.62379	-2.69654	-0.292117	lidar	0.240879	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603
1477010480124811	8.25692	-6.11155	-2.49787	-2.65599	-0.203907	radar	6.67147	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921
1477010480179780	8.37749	-6.02687	-2.51512	-2.65453	-0.191238	lidar	0.351687	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921
1477010480234745	8.53058	-5.97499	-2.6117	-2.70161	-0.252861	radar	3.88014	8.45627	-5.87026	8.5	-5.9	2.729	0.909673
1477010480289711	8.66159	-5.89646	-2.62912	-2.70478	-0.242087	lidar	0.218034	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661
1477010480344702	8.78697	-5.82661	-2.62472	-2.70984	-0.232591	radar	0.386098	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848
1477010480399693	8.9299	-5.73869	-2.66667	-2.70767	-0.217044	lidar	0.405454	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848
1477010480449708	9.00858	-5.65345	-2.54432	-2.66484	-0.134277	radar	5.51943	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994
1477010480499723	9.13406	-5.55883	-2.59446	-2.65149	-0.113669	lidar	0.688308	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994
1477010480554736	9.246	-5.47908	-2.55595	-2.63666	-0.0816637	radar	0.787568	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888
1477010480609749	9.36821	-5.39342	-2.57088	-2.63	-0.070661	lidar	0.211412	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875
1477010480664832	9.42013	-5.27808	-2.37098	-2.54282	0.0695909	radar	15.6055	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317
1477010480719916	9.53896	-5.16881	-2.42058	-2.51964	0.0890229	lidar	0.594033	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314
1477010480774817	9.63604	-5.07319	-2.40357	-2.49287	0.119183	radar	0.735629	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147
1477010480829718	9.74977	-4.95247	-2.45737	-2.46385	0.141223	lidar	0.785596	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146
1477010480884675	9.85717	-4.86172	-2.4589	-2.44941	0.152084	radar	0.350386	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196
1477010480939632	9.9649	-4.74524	-2.49708	-2.42452	0.168023	lidar	0.429294	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196
1477010480989675	10.0559	-4.65369	-2.50206	-2.40914	0.175541	radar	0.234898	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828
1477010481039719	10.1551	-4.53459	-2.55118	-2.38223	0.192916	lidar	0.587395	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826
1477010481094757	10.231	-4.41342	-2.513	-2.33143	0.250267	radar	2.02945	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538
1477010481149796	10.3321	-4.27378	-2.56884	-2.29828	0.268725	lidar	0.691051	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536
1477010481204756	10.4402	-4.17168	-2.60544	-2.30559	0.23241	radar	1.17906	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195
1477010481259716	10.5433	-4.03092	-2.65899	-2.27782	0.246596	lidar	0.499715	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951
1477010481314716	10.6482	-3.92045	-2.68338	-2.27709	0.225851	radar	0.34312	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818
1477010481369717	10.7456	-3.7905	-2.70949	-2.25709	0.233001	lidar	0.124387	10.746	-3.7455	10.75	-3.75	1.81816	1.81817
1477010481424777	10.846	-3.67323	-2.72211	-2.24797	0.2278	radar	0.115224	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243
1477010481479837	10.9434	-3.52627	-2.76812	-2.22308	0.239541	lidar	0.357577	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243
1477010481534865	10.988	-3.37804	-2.69535	-2.14189	0.344772	radar	6.54268	11.1095	-3.32648	11	-3.3	0.908632	2.72588
1477010481589893	11.0653	-3.22723	-2.73019	-2.11087	0.356122	lidar	0.298418	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588
1477010481644844	11.1113	-3.07734	-2.70971	-2.05184	0.413629	radar	1.87521	10.9851	-2.95299	11.1	-3	0.909905	2.72971
1477010481699796	11.1764	-2.92062	-2.74392	-2.01827	0.423695	lidar	0.270306	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968
1477010481754772	11.1667	-2.74367	-2.69567	-1.89571	0.575423	radar	11.6609	11.0233	-2.67356	11.15	-2.7	0	2.72847
1477010481809749	11.199	-2.59179	-2.70218	-1.8542	0.58443	lidar	0.301372	11.1324	-2.55807	11.15	-2.55	0	2.72844
1477010481864748	11.2046	-2.42434	-2.71023	-1.76875	0.668469	radar	3.58501	11.2541	-2.42353	11.15	-2.4	0	2.72732
1477010481919747	11.2188	-2.27584	-2.70472	-1.72511	0.674833	lidar	0.209266	11.1569	-2.2658	11.15	-2.25	0	2.72732
1477010481974721	11.3172	-2.17729	-2.65456	-1.8078	0.484248	radar	18.5409	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856
1477010482029695	11.3508	-2.01039	-2.69817	-1.77608	0.488053	lidar	0.258356	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856
1477010482084691	11.2975	-1.84019	-2.67975	-1.63736	0.665361	radar	16.4739	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747
1477010482139688	11.2942	-1.67967	-2.69854	-1.59252	0.672607	lidar	0.249538	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745
1477010482194770	11.296	-1.53016	-2.70139	-1.55565	0.672874	radar	0.0181532	11.3341	-1.51762	11.25	-1.5	0	2.72321
1477010482249852	11.2866	-1.37273	-2.71594	-1.51501	0.675855	lidar	0.0666453	11.2625	-1.34833	11.25	-1.35	0	2.72321
1477010482304826	11.231	-1.20584	-2.76551	-1.41606	0.774965	radar	5.3225	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856
1477010482359800	11.1962	-1.05645	-2.76372	-1.36867	0.779408	lidar	0.0882437	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856
1477010482414762	11.0779	-0.878155	-2.89098	-1.22076	0.945139	radar	14.6554	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916
1477010482469725	11.0071	-0.731835	-2.88866	-1.16132	0.952126	lidar	0.209277	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913
1477010482524680	10.9451	-0.592524	-2.86451	-1.1176	0.936138	radar	0.344568	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952
1477010482579636	10.8672	-0.44996	-2.87102	-1.06329	0.938496	lidar	0.0476988	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949
1477010482629713	10.6944	-0.298524	-3.11237	-0.907609	1.11369	radar	21.3282	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692
1477010482679790	10.5879	-0.197073	-3.08304	-0.843506	1.12298	lidar	0.218626	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691
1477010482734821	10.4998	-0.094154	-2.96402	-0.806612	1.07905	radar	2.43365	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579
1477010482789852	10.3772	-0.0239466	-2.89652	-0.729254	1.10026	lidar	0.906158	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579
1477010482844758	10.2332	0.0721393	-2.95711	-0.646436	1.13547	radar	1.49081	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655
1477010482899664	10.092	0.108765	-2.88009	-0.555768	1.16788	lidar	1.50585	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655
1477010482954714	9.94743	0.17606	-2.88445	-0.480995	1.1815	radar	0.441053	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268
1477010483009765	9.79619	0.193531	-2.82728	-0.386218	1.21479	lidar	1.23117	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826
1477010483064783	9.69287	0.211742	-2.59111	-0.32445	1.19515	radar	5.90312	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784
1477010483119802	9.55839	0.225322	-2.56059	-0.243147	1.21296	lidar	0.354583	9.56967	0.149506	9.55	0.15	-1.81757	0.908775
1477010483174816	9.4208	0.249941	-2.57913	-0.173008	1.21893	radar	0.477007	9.56225	0.148577	9.4	0.15	-2.72659	0
1477010483229830	9.27593	0.238443	-2.56099	-0.0838989	1.24277	lidar	0.496475	9.25348	0.150166	9.25	0.15	-2.72658	0
1477010483284790	9.13027	0.24422	-2.57935	-0.0134964	1.24522	radar	0.0791084	9.0821	0.207802	9.1	0.2	-2.72925	0.909752
1477010483339750	8.98049	0.241645	-2.59136	0.056591	1.24611	lidar	0.105984	8.93575	0.243169	8.95	0.25	-2.72926	0.909752
1477010483394739	8.83209	0.239479	-2.64767	0.116169	1.23718	radar	0.580397	8.94634	0.26481	8.8	0.25	-2.72783	0
1477010483449729	8.6818	0.227037	-2.6595	0.17808	1.22997	lidar	0.116327	8.64483	0.254352	8.65	0.25	-2.7278	0
1477010483504796	8.52949	0.206052	-2.69825	0.237188	1.22002	radar	0.229661	8.46866	0.251128	8.5	0.25	-2.72395	0
1477010483559863	8.38264	0.188144	-2.70288	0.287697	1.20208	lidar	0.262949	8.35775	0.250149	8.35	0.25	-2.72395	0
1477010483614752	8.23331	0.154786	-2.75061	0.339281	1.18523	radar	0.427828	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929
1477010483669641	8.0834	0.113955	-2.76045	0.393167	1.17286	lidar	0.246289	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929
1477010483719651	7.8708	0.126707	-3.11136	0.356277	1.05133	radar	20.4541	7.74678	0.154598	7.85	0.15	-3.9992	0
1477010483769662	7.71333	0.0877022	-3.12086	0.393205	1.03426	lidar	0.488499	7.63715	0.143302	7.65	0.15	-3.99916	0
1477010483819695	7.61868	0.010039	-2.92385	0.480958	1.08562	radar	6.80971	7.61982	0.157052	7.55	0.15	-1.99868	0
1477010483869729	7.4846	-0.00355942	-2.89358	0.492713	1.04136	lidar	1.71877	7.43926	0.160393	7.45	0.15	-1.99866	0
1477010483924750	7.33006	-0.04562	-2.93961	0.512133	0.995438	radar	1.56882	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734
1477010483979771	7.18911	-0.0828929	-2.90504	0.534708	0.962334	lidar	1.02803	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734
1477010484034750	7.07849	-0.166994	-2.8062	0.603823	0.989282	radar	1.96765	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889
1477010484089729	6.95454	-0.228696	-2.7777	0.638877	0.969592	lidar	0.422258	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889
1477010484144737	6.85223	-0.322626	-2.7152	0.705207	0.991226	radar	0.882694	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792
1477010484199745	6.74572	-0.403591	-2.68909	0.749074	0.980625	lidar	0.199572	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792
1477010484254726	6.64129	-0.494161	-2.68429	0.792137	0.966634	radar	0.294336	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188
1477010484309708	6.54516	-0.589966	-2.66413	0.839714	0.961239	lidar	0.0963739	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878
1477010484364662	6.46065	-0.712294	-2.65945	0.905204	0.976958	radar	0.357611	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941
1477010484419617	6.37069	-0.856182	-2.70087	0.972189	0.989813	lidar	0.436966	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937
1477010484469697	6.37168	-1.06596	-2.659	1.16469	1.19843	radar	19.8624	6.35624	-1.10001	6.35	-1.1	0	-2.99522
1477010484519778	6.32863	-1.20255	-2.6742	1.23323	1.20658	lidar	0.194446	6.36321	-1.25111	6.35	-1.25	0	-2.99519
1477010484574760	6.3067	-1.38455	-2.72104	1.35154	1.28283	radar	2.39005	6.30992	-1.40686	6.35	-1.4	0	-2.72817
1477010484629742	6.29154	-1.53562	-2.71884	1.42963	1.29037	lidar	0.240141	6.35537	-1.55723	6.35	-1.55	0	-2.72817
1477010484684762	6.29324	-1.69784	-2.73829	1.52184	1.31963	radar	0.852299	6.50996	-1.74616	6.35	-1.7	0	-2.72628
1477010484739782	6.30216	-1.84484	-2.72537	1.59982	1.32565	lidar	0.150984	6.35448	-1.83673	6.35	-1.85	0	-2.72628
1477010484794696	6.29769	-1.96882	-2.65084	1.64282	1.27762	radar	1.6888	6.38849	-2.02257	6.35	-2	0	-2.73154
1477010484849611	6.31911	-2.11725	-2.65598	1.71692	1.28107	lidar	0.0750903	6.35078	-2.13767	6.35	-2.15	0	-2.73152
1477010484899694	6.31906	-2.22508	-2.5688	1.74783	1.22803	radar	2.26843	6.28921	-2.27735	6.35	-2.3	0	-2.99503
1477010484949777	6.34123	-2.36764	-2.60186	1.80604	1.22222	lidar	0.274656	6.33355	-2.43768	6.35	-2.45	0	-2.99503
1477010485004722	6.38519	-2.52945	-2.68444	1.88492	1.24358	radar	1.0164	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73
1477010485059667	6.43649	-2.68409	-2.71465	1.95168	1.23966	lidar	0.28329	6.45623	-2.7536	6.45	-2.75	0.91	-2.73
1477010485114758	6.48644	-2.82463	-2.70969	2.01062	1.22695	radar	0.23205	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277
1477010485169850	6.55065	-2.97012	-2.73176	2.07278	1.21982	lidar	0.138166	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274
1477010485224853	6.59674	-3.08277	-2.57584	2.11016	1.16878	radar	5.67174	6.70928	-3.32749	6.55	-3.25	0	-3.63617
1477010485279857	6.64037	-3.25904	-2.65794	2.13495	1.12295	lidar	2.72514	6.54763	-3.45513	6.55	-3.45	0	-3.63613
1477010485334822	6.69792	-3.3962	-2.64803	2.17319	1.09396	radar	1.39423	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901
1477010485389788	6.74853	-3.56669	-2.71132	2.19084	1.04663	lidar	2.31805	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898
1477010485444795	6.8156	-3.69284	-2.66602	2.22793	1.01978	radar	1.17988	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795
1477010485499803	6.8915	-3.83735	-2.69998	2.26052	0.993752	lidar	0.673873	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793
1477010485554749	6.99268	-3.97912	-2.76612	2.30495	0.983127	radar	1.72499	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994
1477010485609696	7.0579	-4.14989	-2.81728	2.3075	0.927581	lidar	2.55461	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399
1477010485664769	7.11234	-4.24608	-2.5892	2.32885	0.884257	radar	7.99954	7.00947	-4.44692	7	-4.45	0.907889	-1.81577
1477010485719843	7.17129	-4.40199	-2.62279	2.32714	0.830929	lidar	2.1553	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576
1477010485774801	7.25703	-4.52641	-2.62904	2.35283	0.809179	radar	1.01613	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935
1477010485829760	7.30504	-4.68502	-2.64761	2.33668	0.746249	lidar	3.01648	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933
1477010485884747	7.41943	-4.83101	-2.81727	2.36499	0.738614	radar	3.89247	7.2829	-5.01975	7.25	-5	1.81861	-2.72792
1477010485939735	7.48216	-4.99722	-2.83822	2.34736	0.67789	lidar	2.55519	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789
1477010485989735	7.54967	-5.1046	-2.75735	2.35734	0.650006	radar	1.99941	7.32687	-5.26205	7.4	-5.3	0.999994	-3
1477010486039735	7.59706	-5.26957	-2.7839	2.32573	0.582914	lidar	3.12269	7.46174	-5.44979	7.45	-5.45	0.999999	-3
1477010486094756	7.67576	-5.38393	-2.7156	2.33904	0.561052	radar	1.31575	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749
1477010486149778	7.7463	-5.5365	-2.73314	2.32671	0.515977	lidar	1.3387	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747
1477010486204747	7.8249	-5.64774	-2.63947	2.33714	0.493943	radar	1.94357	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881
1477010486259717	7.878	-5.81149	-2.65778	2.30638	0.433906	lidar	2.32129	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878
1477010486314673	7.95965	-5.92455	-2.62688	2.31707	0.419401	radar	0.532639	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964
1477010486369630	8.02814	-6.06637	-2.63783	2.30428	0.382435	lidar	0.870235	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962
1477010486419697	8.14982	-6.20255	-2.87297	2.32579	0.391559	radar	7.17418	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599
1477010486469764	8.21942	-6.34594	-2.88763	2.30855	0.353445	lidar	0.94355	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598
1477010486524763	8.28094	-6.44261	-2.65601	2.30786	0.325917	radar	7.70005	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822
1477010486579762	8.34613	-6.58241	-2.65959	2.29079	0.289851	lidar	0.827769	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822
1477010486634801	8.42768	-6.69607	-2.64152	2.29578	0.278259	radar	0.554934	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534
1477010486689841	8.47842	-6.8502	-2.64856	2.26227	0.228197	lidar	1.55463	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531
1477010486744809	8.59695	-6.99468	-2.8157	2.27561	0.233505	radar	3.53506	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886
1477010486799777	8.65512	-7.15555	-2.82514	2.24296	0.186963	lidar	1.28829	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886
1477010486854698	8.74348	-7.27966	-2.80425	2.24597	0.178691	radar	0.178395	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208
1477010486909619	8.81673	-7.41424	-2.80053	2.23563	0.158106	lidar	0.316375	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208
1477010486959738	8.9008	-7.53117	-2.84037	2.24023	0.156279	radar	0.788805	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288
1477010487009857	8.9504	-7.67917	-2.84868	2.20868	0.116033	lidar	0.990617	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288
1477010487064854	9.00415	-7.79009	-2.69737	2.19498	0.0902122	radar	3.37104	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742
1477010487119852	9.04631	-7.95987	-2.718	2.15137	0.0406834	lidar	1.44256	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274
1477010487174826	9.08786	-8.06987	-2.55591	2.13075	0.0104221	radar	3.67485	8.92041	-8.11276	9	-8.15	0.909524	-1.81903
1477010487229801	9.12637	-8.21021	-2.55328	2.10103	-0.0202816	lidar	0.735276	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902
1477010487284751	9.19088	-8.33521	-2.56032	2.09494	-0.0248846	radar	0.204958	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975
1477010487339701	9.23315	-8.48194	-2.571	2.06604	-0.0526017	lidar	0.479914	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976
1477010487394740	9.32277	-8.62614	-2.73707	2.07824	-0.0281659	radar	4.72054	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535
1477010487449780	9.37815	-8.78394	-2.75895	2.0548	-0.050132	lidar	0.359925	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532
1477010487504711	9.44346	-8.91903	-2.74855	2.04791	-0.0550019	radar	0.0491746	9.40597	-8.96981	9.4	-9	0.910219	-2.73069
1477010487559642	9.49018	-9.08343	-2.77427	2.01879	-0.0812222	lidar	0.477323	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069
1477010487609747	9.55026	-9.21754	-2.79621	2.01218	-0.0829341	radar	0.204343	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371
1477010487659852	9.59222	-9.3721	-2.82332	1.9862	-0.104876	lidar	0.418459	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372
1477010487714799	9.61452	-9.49449	-2.63993	1.94966	-0.148866	radar	5.51016	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993
1477010487769747	9.65913	-9.64014	-2.6506	1.93225	-0.158116	lidar	0.064724	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992
1477010487824681	9.68741	-9.76518	-2.55645	1.90617	-0.182435	radar	1.39238	9.63311	-9.79216	9.65	-9.8	0	-2.73054
1477010487879616	9.70783	-9.91816	-2.57298	1.87314	-0.205368	lidar	0.332179	9.64842	-9.95866	9.65	-9.95	0	-2.73053
1477010487929707	9.76491	-10.055	-2.6905	1.88184	-0.176137	radar	2.8035	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456
1477010487979798	9.78784	-10.2018	-2.70967	1.85552	-0.193523	lidar	0.221359	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455
1477010488034755	9.83434	-10.3503	-2.74887	1.85054	-0.184356	radar	0.295839	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294
1477010488089713	9.8689	-10.506	-2.76212	1.83315	-0.191568	lidar	0.064369	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938
1477010488144715	9.88231	-10.6391	-2.6554	1.79964	-0.224436	radar	1.9952	9.8617	-10.6917	9.85	-10.7	0	-2.72718
1477010488199718	9.8919	-10.803	-2.68065	1.76634	-0.245231	lidar	0.304375	9.84674	-10.8547	9.85	-10.85	0	-2.72715
1477010488254785	9.89635	-10.9351	-2.60359	1.73321	-0.272103	radar	1.14854	9.75887	-10.887	9.85	-11	0	-2.72395
1477010488309852	9.89953	-11.0959	-2.62846	1.7008	-0.289284	lidar	0.232783	9.86442	-11.1448	9.85	-11.15	0	-2.72395
1477010488364782	9.9135	-11.241	-2.62625	1.68128	-0.293651	radar	0.0512976	9.87245	-11.316	9.85	-11.3	0	-2.73074
1477010488419712	9.90373	-11.4038	-2.6525	1.64438	-0.314004	lidar	0.302076	9.85036	-11.4464	9.85	-11.45	0	-2.73075
1477010488474779	9.91223	-11.5534	-2.65362	1.62468	-0.31734	radar	0.164156	9.93142	-11.6783	9.85	-11.6	0	-2.72396
1477010488529846	9.89384	-11.713	-2.67356	1.58776	-0.336333	lidar	0.271211	9.83174	-11.7336	9.85	-11.75	0	-2.72396
1477010488579821	9.8792	-11.8397	-2.6286	1.55435	-0.359513	radar	0.53238	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149
1477010488629796	9.83931	-11.9965	-2.66969	1.50755	-0.387549	lidar	0.659565	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015
1477010488684802	9.7342	-12.0952	-2.38049	1.37466	-0.548984	radar	23.9245	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797
1477010488739809	9.66772	-12.2355	-2.40625	1.31636	-0.576095	lidar	0.75519	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797
1477010488794741	9.62085	-12.3624	-2.39788	1.2731	-0.590813	radar	0.228047	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064
1477010488849674	9.51548	-12.5181	-2.46711	1.19462	-0.634328	lidar	1.96937	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063
1477010488899701	9.40617	-12.6105	-2.37089	1.08148	-0.749042	radar	7.60485	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891
1477010488949729	9.30121	-12.7326	-2.42456	1.01228	-0.778365	lidar	1.1451	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989
1477010489004723	9.19848	-12.835	-2.40308	0.930177	-0.833134	radar	1.49101	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839
1477010489059717	9.07811	-12.9488	-2.44699	0.859783	-0.855338	lidar	0.831308	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838
1477010489114674	8.89018	-13.0193	-2.42355	0.672346	-1.05565	radar	18.8925	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806
